ANIO_REGIS,ENT_OCURR,MUN_OCURR,CAUSA_DEF,SEXO_ID,RANGO_EDAD,COUNT,POBLACION_MUN,TOTAL,ENT_NAME,MUN_NAME,LAT,LON,TASA_CRUDA,TASA_AJUSTADA
2000,19,4,C16,1,>65,1,837,13894,Nuevo Le�n,Allende,25.3014341167351,-100.029518341809,119.47431302270012,8.363
2000,19,5,C16,1,>65,1,628,9794,Nuevo Le�n,Anáhuac,27.3421539646917,-100.02535460276,159.23566878980893,11.146
2000,19,6,C16,1,>65,4,2607,145956,Nuevo Le�n,Apodaca,25.7922757582065,-100.187331046169,153.43306482546987,10.74
2000,19,9,C16,2,>65,1,2074,33915,Nuevo Le�n,Cadereyta Jiménez,25.5245905417226,-99.9141854589972,48.21600771456124,3.375
2000,19,13,C16,1,>65,1,537,6338,Nuevo Le�n,China,25.4801587737197,-98.9724091747485,186.21973929236492,13.035
2000,19,14,C16,1,>65,1,1545,18941,Nuevo Le�n,Doctor Arroyo,23.8601083825303,-100.306266485606,64.72491909385113,4.531
2000,19,17,C16,2,>65,1,1405,20565,Nuevo Le�n,Galeana,24.7605089754386,-100.392287229131,71.17437722419929,4.982
2000,19,19,C16,2,>65,2,3884,68458,Nuevo Le�n,San Pedro Garza García,25.6445974826594,-100.374757698228,51.49330587023687,3.605
2000,19,22,C16,1,>65,1,789,8357,Nuevo Le�n,General Terán,25.275873969293,-99.4130166042144,126.74271229404307,8.872
2000,19,26,C16,2,>65,7,13326,313385,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,52.5288908899895,3.677
2000,19,26,C16,1,>65,7,11352,328424,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,61.66314305849189,4.316
2000,19,27,C16,2,>65,1,222,1411,Nuevo Le�n,Los Herreras,25.916079012439,-99.4142398304353,450.4504504504504,31.532
2000,19,29,C16,1,>65,1,342,3414,Nuevo Le�n,Hualahuises,24.8837908654693,-99.6780960592105,292.39766081871346,20.468
2000,19,30,C16,2,>65,1,131,1821,Nuevo Le�n,Iturbide,24.6384176882001,-99.848715639894,763.3587786259542,53.435
2000,19,31,C16,1,>65,1,1420,46770,Nuevo Le�n,Juárez,25.6140901423753,-100.121479853684,70.42253521126761,4.93
2000,19,32,C16,2,>65,1,224,2621,Nuevo Le�n,Lampazos de Naranjo,27.0508414094618,-100.418215929981,446.4285714285714,31.25
2000,19,33,C16,1,>65,3,2261,35403,Nuevo Le�n,Linares,24.8517705906785,-99.529219525043,132.68465280849182,9.288
2000,19,37,C16,1,>65,1,182,2772,Nuevo Le�n,Mina,26.2855835676271,-100.786276737091,549.4505494505495,38.462
2000,19,38,C16,2,>65,1,1963,27366,Nuevo Le�n,Montemorelos,25.1263054213928,-99.8083805429705,50.94243504839531,3.566
2000,19,39,C16,1,>65,37,27087,521406,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,136.59689149776645,9.562
2000,19,39,C16,2,>65,24,37217,536485,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,64.48665932235268,4.514
2000,19,46,C16,1,>65,7,8389,257983,Nuevo Le�n,San Nicolás de los Garza,25.7360564326642,-100.270691442982,83.44260340922636,5.841
2000,19,46,C16,2,>65,8,10979,257605,Nuevo Le�n,San Nicolás de los Garza,25.7360564326642,-100.270691442982,72.86638127334001,5.101
2000,19,48,C16,1,>65,1,2955,114771,Nuevo Le�n,Santa Catarina,25.5746103082564,-100.483863372521,33.840947546531304,2.369
2000,19,49,C16,2,>65,2,1481,18432,Nuevo Le�n,Santiago,25.3848971588258,-100.237322869556,135.0438892640108,9.453
2001,19,7,C16,1,>65,2,771,8294,Nuevo Le�n,Aramberri,24.2251177018871,-99.8865089274877,259.4033722438392,18.158
2001,19,7,C16,2,>65,1,650,7594,Nuevo Le�n,Aramberri,24.2251177018871,-99.8865089274877,153.84615384615384,10.769
2001,19,9,C16,1,>65,3,2064,38623,Nuevo Le�n,Cadereyta Jiménez,25.5245905417226,-99.9141854589972,145.34883720930233,10.174
2001,19,14,C16,1,>65,2,1610,18833,Nuevo Le�n,Doctor Arroyo,23.8601083825303,-100.306266485606,124.22360248447204,8.696
2001,19,17,C16,1,>65,2,1726,21778,Nuevo Le�n,Galeana,24.7605089754386,-100.392287229131,115.87485515643104,8.111
2001,19,19,C16,2,>65,2,4103,68683,Nuevo Le�n,San Pedro Garza García,25.6445974826594,-100.374757698228,48.74482086278333,3.412
2001,19,21,C16,1,>65,1,2398,120802,Nuevo Le�n,General Escobedo,25.8219686500954,-100.355567771441,41.70141784820684,2.919
2001,19,21,C16,2,>65,1,2697,118692,Nuevo Le�n,General Escobedo,25.8219686500954,-100.355567771441,37.07823507601038,2.595
2001,19,26,C16,1,>65,5,12132,331935,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,41.21332014507089,2.885
2001,19,26,C16,2,>65,4,14229,317245,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,28.111603064164736,1.968
2001,19,29,C16,2,>65,1,369,3500,Nuevo Le�n,Hualahuises,24.8837908654693,-99.6780960592105,271.00271002710025,18.97
2001,19,33,C16,1,>65,3,2378,35784,Nuevo Le�n,Linares,24.8517705906785,-99.529219525043,126.1564339781329,8.831
2001,19,33,C16,2,>65,1,2578,36229,Nuevo Le�n,Linares,24.8517705906785,-99.529219525043,38.78975950349108,2.715
2001,19,37,C16,1,>65,1,189,2792,Nuevo Le�n,Mina,26.2855835676271,-100.786276737091,529.1005291005291,37.037
2001,19,39,C16,1,>65,24,28376,522470,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,84.57851705666761,5.92
2001,19,39,C16,2,>65,27,38848,537969,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,69.501647446458,4.865
2001,19,44,C16,2,>65,1,1207,16790,Nuevo Le�n,Sabinas Hidalgo,26.575102311386,-100.149288250141,82.8500414250207,5.8
2001,19,46,C16,2,>65,2,11695,257830,Nuevo Le�n,San Nicolás de los Garza,25.7360564326642,-100.270691442982,17.101325352714834,1.197
2001,19,46,C16,1,>65,2,8962,257826,Nuevo Le�n,San Nicolás de los Garza,25.7360564326642,-100.270691442982,22.31644722160232,1.562
2001,19,48,C16,1,>65,1,3186,117582,Nuevo Le�n,Santa Catarina,25.5746103082564,-100.483863372521,31.387319522912744,2.197
2001,19,49,C16,1,>65,2,1328,19259,Nuevo Le�n,Santiago,25.3848971588258,-100.237322869556,150.60240963855424,10.542
2001,19,51,C16,1,>65,1,228,2277,Nuevo Le�n,Villaldama,26.4697046131479,-100.348069511224,438.5964912280701,30.702
2002,19,7,C16,1,>65,1,809,8295,Nuevo Le�n,Aramberri,24.2251177018871,-99.8865089274877,123.60939431396784,8.653
2002,19,9,C16,1,>65,1,2179,39503,Nuevo Le�n,Cadereyta Jiménez,25.5245905417226,-99.9141854589972,45.892611289582376,3.212
2002,19,9,C16,2,>65,1,2307,35573,Nuevo Le�n,Cadereyta Jiménez,25.5245905417226,-99.9141854589972,43.346337234503686,3.034
2002,19,13,C16,1,>65,1,570,6250,Nuevo Le�n,China,25.4801587737197,-98.9724091747485,175.43859649122808,12.281
2002,19,17,C16,2,>65,2,1556,20541,Nuevo Le�n,Galeana,24.7605089754386,-100.392287229131,128.53470437017995,8.997
2002,19,18,C16,1,>65,2,1765,34051,Nuevo Le�n,García,25.8090105604871,-100.659776922245,113.31444759206798,7.932
2002,19,19,C16,2,>65,1,4336,68860,Nuevo Le�n,San Pedro Garza García,25.6445974826594,-100.374757698228,23.06273062730628,1.614
2002,19,20,C16,2,>65,2,284,2906,Nuevo Le�n,General Bravo,25.803314791748,-98.8484180631302,704.2253521126761,49.296
2002,19,26,C16,2,>65,3,15183,320522,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,19.758940920766648,1.383
2002,19,26,C16,1,>65,8,12965,334975,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,61.70458927882761,4.319
