ANIO_REGIS,ENT_OCURR,MUN_OCURR,CAUSA_DEF,SEXO_ID,RANGO_EDAD,COUNT,POBLACION_MUN,TOTAL,ENT_NAME,MUN_NAME,LAT,LON,TASA_CRUDA,TASA_AJUSTADA
2007,19,46,C30,1,>65,1,12351,248877,Nuevo Le�n,San Nicolás de los Garza,25.7360564326642,-100.270691442982,8.096510404015868,0.567
2008,19,39,C30,2,>65,1,48266,539831,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,2.071851821157751,0.145
2010,19,21,C30,1,>65,1,4508,180571,Nuevo Le�n,General Escobedo,25.8219686500954,-100.355567771441,22.18278615794144,1.553
2014,19,46,C30,1,>65,1,16387,237228,Nuevo Le�n,San Nicolás de los Garza,25.7360564326642,-100.270691442982,6.102398242509306,0.427
2016,19,39,C30,2,>65,1,60792,556547,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,1.6449532833267535,0.115
2016,19,46,C30,1,>65,1,17714,235142,Nuevo Le�n,San Nicolás de los Garza,25.7360564326642,-100.270691442982,5.645252342779722,0.395
2020,19,21,C30,2,>65,1,8501,232578,Nuevo Le�n,General Escobedo,25.8219686500954,-100.355567771441,11.763321962122104,0.823
2000,19,46,C30,1,45_64,1,36540,257983,Nuevo Le�n,San Nicolás de los Garza,25.7360564326642,-100.270691442982,2.736726874657909,0.52
2001,19,14,C30,1,45_64,1,2905,18833,Nuevo Le�n,Doctor Arroyo,23.8601083825303,-100.306266485606,34.42340791738383,6.54
2001,19,39,C30,2,45_64,1,91098,537969,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,1.0977189400425915,0.209
2009,19,39,C30,2,45_64,1,108037,540198,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,0.9256088192008292,0.176
2012,19,39,C30,2,45_64,1,115595,544639,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,0.8650893204723388,0.164
2014,19,39,C30,2,45_64,1,121423,550367,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,0.8235671989655996,0.156
2015,19,6,C30,2,45_64,1,42799,295988,Nuevo Le�n,Apodaca,25.7922757582065,-100.187331046169,2.3365031893268533,0.444
2015,19,51,C30,2,45_64,1,521,2209,Nuevo Le�n,Villaldama,26.4697046131479,-100.348069511224,191.93857965451056,36.468
2016,19,39,C30,2,45_64,1,127814,556547,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,0.7823869059727417,0.149
2005,19,26,C30,1,25_44,1,107086,341025,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,0.9338288851950768,0.243
2008,19,39,C30,2,25_44,1,161081,539831,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,0.6208056816135981,0.161
2010,19,46,C30,2,25_44,1,74202,246295,Nuevo Le�n,San Nicolás de los Garza,25.7360564326642,-100.270691442982,1.347672569472521,0.35
2011,19,48,C30,2,25_44,1,45638,141004,Nuevo Le�n,Santa Catarina,25.5746103082564,-100.483863372521,2.191156492396687,0.57
2014,19,39,C30,1,25_44,2,159111,532031,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,1.2569841180056691,0.327
2019,19,31,C30,1,25_44,1,69858,195008,Nuevo Le�n,Juárez,25.6140901423753,-100.121479853684,1.4314752784219416,0.372
2019,19,39,C30,1,25_44,2,161518,547202,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,1.2382520833591302,0.322
2001,19,44,C30,2,15_24,1,2929,16790,Nuevo Le�n,Sabinas Hidalgo,26.575102311386,-100.149288250141,34.141345168999656,5.804
2002,19,39,C30,1,05_14,1,94449,523410,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,1.058772459210791,0.201
