ANIO_REGIS,ENT_OCURR,MUN_OCURR,CAUSA_DEF,SEXO_ID,RANGO_EDAD,COUNT,POBLACION_MUN,TOTAL,ENT_NAME,MUN_NAME,LAT,LON,TASA_CRUDA,TASA_AJUSTADA
2000,19,39,C83,2,>65,1,37217,536485,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,2.686944138431362,0.188
2003,19,39,C83,1,>65,1,30874,523729,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,3.2389713027142584,0.227
2003,19,39,C83,2,>65,1,42005,539748,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,2.3806689679800024,0.167
2004,19,39,C83,1,>65,1,31919,523669,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,3.1329302296437858,0.219
2005,19,39,C83,2,>65,1,44532,539771,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,2.245576214856732,0.157
2006,19,39,C83,1,>65,1,33910,522810,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,2.948982601002654,0.206
2006,19,39,C83,2,>65,1,45764,539666,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,2.185123678000175,0.153
2008,19,5,C83,2,>65,1,793,9567,Nuevo Le�n,Anáhuac,27.3421539646917,-100.02535460276,126.10340479192938,8.827
2008,19,39,C83,1,>65,2,35833,521846,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,5.581447269276923,0.391
2009,19,39,C83,1,>65,1,36793,522038,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,2.7179082977740334,0.19
2009,19,39,C83,2,>65,1,49563,540198,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,2.017634122228275,0.141
2010,19,26,C83,1,>65,0,18809,345145,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,0.0,0.0
2010,19,39,C83,1,>65,4,37726,522396,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,10.602767322271111,0.742
2011,19,17,C83,1,>65,1,2346,21433,Nuevo Le�n,Galeana,24.7605089754386,-100.392287229131,42.62574595055413,2.984
2011,19,39,C83,2,>65,2,52278,542076,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,3.8257010597191936,0.268
2011,19,46,C83,1,>65,2,14561,240855,Nuevo Le�n,San Nicolás de los Garza,25.7360564326642,-100.270691442982,13.73532037634778,0.961
2012,19,21,C83,2,>65,1,5748,192193,Nuevo Le�n,General Escobedo,25.8219686500954,-100.355567771441,17.397355601948504,1.218
2012,19,39,C83,1,>65,1,39785,526516,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,2.51351011687822,0.176
2013,19,26,C83,2,>65,0,24692,338463,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,0.0,0.0
2013,19,39,C83,1,>65,1,40950,529165,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,2.442002442002442,0.171
