ANIO_REGIS,ENT_OCURR,MUN_OCURR,CAUSA_DEF,SEXO_ID,RANGO_EDAD,COUNT,POBLACION_MUN,TOTAL,ENT_NAME,MUN_NAME,LAT,LON,TASA_CRUDA,TASA_AJUSTADA
2000,19,26,C23,2,>65,3,13326,313385,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,22.512381809995496,1.576
2000,19,39,C23,1,>65,1,27087,521406,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,3.691807878318013,0.258
2000,19,39,C23,2,>65,6,37217,536485,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,16.12166483058817,1.129
2000,19,46,C23,1,>65,1,8389,257983,Nuevo Le�n,San Nicolás de los Garza,25.7360564326642,-100.270691442982,11.920371915603766,0.834
2000,19,46,C23,2,>65,1,10979,257605,Nuevo Le�n,San Nicolás de los Garza,25.7360564326642,-100.270691442982,9.1082976591675,0.638
2000,19,48,C23,2,>65,1,3474,113208,Nuevo Le�n,Santa Catarina,25.5746103082564,-100.483863372521,28.78526194588371,2.015
2001,19,14,C23,2,>65,1,1426,18095,Nuevo Le�n,Doctor Arroyo,23.8601083825303,-100.306266485606,70.12622720897616,4.909
2001,19,26,C23,2,>65,2,14229,317245,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,14.055801532082368,0.984
2001,19,39,C23,1,>65,1,28376,522470,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,3.5241048773611503,0.247
2001,19,39,C23,2,>65,3,38848,537969,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,7.722405271828665,0.541
2001,19,46,C23,1,>65,1,8962,257826,Nuevo Le�n,San Nicolás de los Garza,25.7360564326642,-100.270691442982,11.15822361080116,0.781
2002,19,26,C23,2,>65,3,15183,320522,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,19.758940920766648,1.383
2002,19,26,C23,1,>65,1,12965,334975,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,7.7130736598534515,0.54
