ANIO_REGIS,ENT_OCURR,MUN_OCURR,CAUSA_DEF,SEXO_ID,RANGO_EDAD,COUNT,POBLACION_MUN,TOTAL,ENT_NAME,MUN_NAME,LAT,LON,TASA_CRUDA,TASA_AJUSTADA
2000,19,39,C06,1,>65,1,27087,521406,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,3.691807878318013,0.258
2000,19,39,C06,2,>65,4,37217,536485,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,10.747776553725448,0.752
2001,19,39,C06,2,>65,1,38848,537969,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,2.574135090609555,0.18
2001,19,46,C06,1,>65,1,8962,257826,Nuevo Le�n,San Nicolás de los Garza,25.7360564326642,-100.270691442982,11.15822361080116,0.781
2002,19,19,C06,2,>65,1,4336,68860,Nuevo Le�n,San Pedro Garza García,25.6445974826594,-100.374757698228,23.06273062730628,1.614
2002,19,39,C06,1,>65,1,29732,523410,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,3.36337952374546,0.235
2003,19,39,C06,1,>65,2,30874,523729,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,6.477942605428517,0.453
2005,19,39,C06,1,>65,2,32928,523442,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,6.073858114674441,0.425
2008,19,39,C06,1,>65,2,35833,521846,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,5.581447269276923,0.391
2008,19,46,C06,2,>65,1,16489,249775,Nuevo Le�n,San Nicolás de los Garza,25.7360564326642,-100.270691442982,6.064649160046091,0.425
2009,19,48,C06,1,>65,1,5129,137473,Nuevo Le�n,Santa Catarina,25.5746103082564,-100.483863372521,19.496977968414896,1.365
2010,19,20,C06,1,>65,1,329,3015,Nuevo Le�n,General Bravo,25.803314791748,-98.8484180631302,303.951367781155,21.277
2010,19,39,C06,1,>65,1,37726,522396,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,2.6506918305677782,0.186
