ANIO_REGIS,ENT_OCURR,MUN_OCURR,CAUSA_DEF,SEXO_ID,RANGO_EDAD,COUNT,POBLACION_MUN,TOTAL,ENT_NAME,MUN_NAME,LAT,LON,TASA_CRUDA,TASA_AJUSTADA
2000,19,33,C51,2,>65,1,2452,35829,Nuevo Le�n,Linares,24.8517705906785,-99.529219525043,40.78303425774878,2.855
2000,19,39,C51,2,>65,5,37217,536485,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,13.434720692156809,0.94
2001,19,46,C51,2,>65,1,11695,257830,Nuevo Le�n,San Nicolás de los Garza,25.7360564326642,-100.270691442982,8.550662676357417,0.599
2002,19,49,C51,2,>65,1,1615,18975,Nuevo Le�n,Santiago,25.3848971588258,-100.237322869556,61.91950464396285,4.334
2003,19,26,C51,2,>65,1,16057,323279,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,6.227813414710096,0.436
2003,19,38,C51,2,>65,1,2223,28065,Nuevo Le�n,Montemorelos,25.1263054213928,-99.8083805429705,44.9842555105713,3.149
2003,19,39,C51,2,>65,2,42005,539748,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,4.761337935960005,0.333
2004,19,6,C51,2,>65,1,4438,184842,Nuevo Le�n,Apodaca,25.7922757582065,-100.187331046169,22.53267237494367,1.577
2004,19,9,C51,2,>65,1,2505,37254,Nuevo Le�n,Cadereyta Jiménez,25.5245905417226,-99.9141854589972,39.92015968063872,2.794
2004,19,26,C51,2,>65,1,16888,325504,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,5.921364282330649,0.414
2004,19,39,C51,2,>65,1,43295,539861,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,2.3097355352812103,0.162
2004,19,46,C51,2,>65,1,13815,255902,Nuevo Le�n,San Nicolás de los Garza,25.7360564326642,-100.270691442982,7.238508867173362,0.507
2005,19,16,C51,2,>65,1,172,1601,Nuevo Le�n,Doctor González,25.8492520068041,-99.8049799578336,581.3953488372093,40.698
2005,19,39,C51,2,>65,2,44532,539771,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,4.491152429713464,0.314
2005,19,46,C51,2,>65,1,14474,254577,Nuevo Le�n,San Nicolás de los Garza,25.7360564326642,-100.270691442982,6.90894016857814,0.484
2006,19,6,C51,2,>65,2,5177,205899,Nuevo Le�n,Apodaca,25.7922757582065,-100.187331046169,38.6324125941665,2.704
2006,19,39,C51,2,>65,1,45764,539666,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,2.185123678000175,0.153
2006,19,46,C51,2,>65,1,15138,253062,Nuevo Le�n,San Nicolás de los Garza,25.7360564326642,-100.270691442982,6.605892456070816,0.462
2007,19,26,C51,2,>65,2,19374,330198,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,10.323113451016829,0.723
2007,19,39,C51,2,>65,4,47005,539598,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,8.5097330071269,0.596
2008,19,4,C51,2,>65,1,1287,15581,Nuevo Le�n,Allende,25.3014341167351,-100.029518341809,77.7000777000777,5.439
2008,19,12,C51,2,>65,1,558,13270,Nuevo Le�n,Ciénega de Flores,25.9774584564317,-100.185435517819,179.21146953405017,12.545
2008,19,21,C51,2,>65,1,4585,166099,Nuevo Le�n,General Escobedo,25.8219686500954,-100.355567771441,21.810250817884405,1.527
2008,19,39,C51,2,>65,3,48266,539831,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,6.215555463473253,0.435
2009,19,26,C51,2,>65,1,21073,332552,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,4.745408816969582,0.332
2009,19,38,C51,2,>65,1,2639,29578,Nuevo Le�n,Montemorelos,25.1263054213928,-99.8083805429705,37.893141341417206,2.653
2009,19,39,C51,2,>65,1,49563,540198,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,2.017634122228275,0.141
2010,19,39,C51,2,>65,3,50876,540585,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,5.896689991351521,0.413
2011,19,26,C51,2,>65,1,22816,334826,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,4.38288920056101,0.307
2011,19,39,C51,2,>65,4,52278,542076,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,7.651402119438387,0.536
2012,19,38,C51,2,>65,1,2863,30612,Nuevo Le�n,Montemorelos,25.1263054213928,-99.8083805429705,34.92839678658749,2.445
2012,19,39,C51,2,>65,1,53795,544639,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,1.8589088205223536,0.13
2013,19,26,C51,2,>65,2,24692,338463,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,8.099789405475457,0.567
2013,19,39,C51,2,>65,1,55389,547362,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,1.8054126270559137,0.126
2014,19,39,C51,2,>65,5,57088,550367,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,8.758408071748878,0.613
2015,19,33,C51,2,>65,1,4022,42094,Nuevo Le�n,Linares,24.8517705906785,-99.529219525043,24.86325211337643,1.74
2015,19,39,C51,2,>65,1,58814,553513,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,1.7002754446220287,0.119
2016,19,4,C51,2,>65,1,1715,17956,Nuevo Le�n,Allende,25.3014341167351,-100.029518341809,58.30903790087464,4.082
2016,19,39,C51,2,>65,5,60792,556547,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,8.224766416633768,0.576
2017,19,26,C51,2,>65,1,28904,344623,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,3.45972875726543,0.242
2017,19,39,C51,2,>65,7,63071,559606,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,11.098603161516388,0.777
2017,19,46,C51,2,>65,3,23480,240091,Nuevo Le�n,San Nicolás de los Garza,25.7360564326642,-100.270691442982,12.776831345826237,0.894
2018,19,7,C51,2,>65,1,1296,8593,Nuevo Le�n,Aramberri,24.2251177018871,-99.8865089274877,77.1604938271605,5.401
2018,19,18,C51,2,>65,1,2997,139449,Nuevo Le�n,García,25.8090105604871,-100.659776922245,33.366700033366705,2.336
2018,19,26,C51,2,>65,1,30163,346152,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,3.3153200941550907,0.232
2018,19,33,C51,2,>65,2,4458,43451,Nuevo Le�n,Linares,24.8517705906785,-99.529219525043,44.86316733961417,3.14
2018,19,39,C51,2,>65,4,65550,563358,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,6.102212051868802,0.427
2019,19,6,C51,2,>65,1,11027,324505,Nuevo Le�n,Apodaca,25.7922757582065,-100.187331046169,9.068649678062936,0.635
2019,19,26,C51,2,>65,1,31492,348011,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,3.175409627841992,0.222
2019,19,39,C51,2,>65,4,68240,567841,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,5.861664712778429,0.41
2020,19,21,C51,2,>65,1,8501,232578,Nuevo Le�n,General Escobedo,25.8219686500954,-100.355567771441,11.763321962122104,0.823
2020,19,26,C51,2,>65,1,32897,350261,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,3.039790862388668,0.213
2020,19,39,C51,2,>65,2,71143,573146,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,2.8112393348607734,0.197
2020,19,46,C51,2,>65,1,26677,240750,Nuevo Le�n,San Nicolás de los Garza,25.7360564326642,-100.270691442982,3.7485474378678254,0.262
2020,19,48,C51,2,>65,2,9598,160069,Nuevo Le�n,Santa Catarina,25.5746103082564,-100.483863372521,20.837674515524068,1.459
2000,19,19,C51,2,45_64,1,10862,68458,Nuevo Le�n,San Pedro Garza García,25.6445974826594,-100.374757698228,9.206407659731171,1.749
2001,19,39,C51,2,45_64,1,91098,537969,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,1.0977189400425915,0.209
2001,19,46,C51,2,45_64,1,38788,257830,Nuevo Le�n,San Nicolás de los Garza,25.7360564326642,-100.270691442982,2.578116943384552,0.49
2005,19,46,C51,2,45_64,1,45804,254577,Nuevo Le�n,San Nicolás de los Garza,25.7360564326642,-100.270691442982,2.1832154396995893,0.415
2006,19,39,C51,2,45_64,1,101066,539666,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,0.9894524370213524,0.188
2007,19,6,C51,2,45_64,1,23151,216242,Nuevo Le�n,Apodaca,25.7922757582065,-100.187331046169,4.319467841561919,0.821
2007,19,39,C51,2,45_64,3,103312,539598,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,2.903825305869599,0.552
2008,19,39,C51,2,45_64,2,105639,539831,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,1.8932401859161865,0.36
2009,19,6,C51,2,45_64,1,27870,236804,Nuevo Le�n,Apodaca,25.7922757582065,-100.187331046169,3.588087549336204,0.682
2009,19,49,C51,2,45_64,1,4044,20545,Nuevo Le�n,Santiago,25.3848971588258,-100.237322869556,24.72799208704253,4.698
2011,19,26,C51,2,45_64,1,67912,334826,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,1.4724938155259748,0.28
2014,19,26,C51,2,45_64,2,75780,340231,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,2.6392187912377936,0.501
2015,19,26,C51,2,45_64,1,78454,341933,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,1.2746322685905116,0.242
2016,19,21,C51,2,45_64,2,33973,215952,Nuevo Le�n,General Escobedo,25.8219686500954,-100.355567771441,5.887027933947547,1.119
2016,19,49,C51,2,45_64,1,4937,22352,Nuevo Le�n,Santiago,25.3848971588258,-100.237322869556,20.2552157180474,3.848
2017,19,39,C51,2,45_64,1,131296,559606,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,0.7616378259809895,0.145
2017,19,46,C51,2,45_64,1,69243,240091,Nuevo Le�n,San Nicolás de los Garza,25.7360564326642,-100.270691442982,1.4441893043340122,0.274
2018,19,6,C51,2,45_64,1,50265,318280,Nuevo Le�n,Apodaca,25.7922757582065,-100.187331046169,1.9894558838157763,0.378
2018,19,39,C51,2,45_64,1,134869,563358,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,0.7414602317804685,0.141
2018,19,46,C51,2,45_64,1,71297,239871,Nuevo Le�n,San Nicolás de los Garza,25.7360564326642,-100.270691442982,1.4025835589155224,0.266
2019,19,4,C51,2,45_64,1,3917,18735,Nuevo Le�n,Allende,25.3014341167351,-100.029518341809,25.52974214960429,4.851
2019,19,39,C51,2,45_64,4,138505,567841,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,2.887982383307462,0.549
2020,19,6,C51,2,45_64,1,54825,330154,Nuevo Le�n,Apodaca,25.7922757582065,-100.187331046169,1.823985408116735,0.347
2020,19,39,C51,2,45_64,1,142198,573146,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,0.7032447713751249,0.134
