ANIO_REGIS,ENT_OCURR,MUN_OCURR,CAUSA_DEF,SEXO_ID,RANGO_EDAD,COUNT,POBLACION_MUN,TOTAL,ENT_NAME,MUN_NAME,LAT,LON,TASA_CRUDA,TASA_AJUSTADA
2000,19,39,C02,1,>65,2,27087,521406,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,7.383615756636025,0.517
2001,19,26,C02,1,>65,1,12132,331935,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,8.242664029014177,0.577
2001,19,39,C02,1,>65,2,28376,522470,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,7.048209754722301,0.493
2001,19,39,C02,2,>65,2,38848,537969,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,5.14827018121911,0.36
2001,19,46,C02,2,>65,1,11695,257830,Nuevo Le�n,San Nicolás de los Garza,25.7360564326642,-100.270691442982,8.550662676357417,0.599
2002,19,26,C02,2,>65,1,15183,320522,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,6.586313640255549,0.461
2002,19,34,C02,2,>65,1,115,2387,Nuevo Le�n,Marín,25.8745179994647,-99.9646183466771,869.5652173913044,60.87
2002,19,39,C02,1,>65,2,29732,523410,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,6.726759047490919,0.471
2002,19,39,C02,2,>65,1,40563,539139,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,2.465300889973621,0.173
2003,19,21,C02,1,>65,1,2862,134571,Nuevo Le�n,General Escobedo,25.8219686500954,-100.355567771441,34.940600978336825,2.446
2003,19,22,C02,2,>65,1,922,8015,Nuevo Le�n,General Terán,25.275873969293,-99.4130166042144,108.4598698481562,7.592
2003,19,39,C02,1,>65,3,30874,523729,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,9.716913908142772,0.68
2003,19,39,C02,2,>65,2,42005,539748,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,4.761337935960005,0.333
2004,19,21,C02,1,>65,1,3088,141426,Nuevo Le�n,General Escobedo,25.8219686500954,-100.355567771441,32.38341968911917,2.267
2004,19,39,C02,1,>65,4,31919,523669,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,12.531720918575145,0.877
2004,19,39,C02,2,>65,2,43295,539861,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,4.619471070562421,0.323
2005,19,6,C02,2,>65,1,4802,195419,Nuevo Le�n,Apodaca,25.7922757582065,-100.187331046169,20.824656393169512,1.458
2005,19,39,C02,1,>65,1,32928,523442,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,3.0369290573372205,0.213
2005,19,39,C02,2,>65,4,44532,539771,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,8.982304859426929,0.629
2006,19,39,C02,1,>65,1,33910,522810,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,2.948982601002654,0.206
2007,19,21,C02,2,>65,1,4304,159468,Nuevo Le�n,General Escobedo,25.8219686500954,-100.355567771441,23.234200743494423,1.626
2007,19,39,C02,1,>65,1,34877,522061,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,2.8672190842102245,0.201
2007,19,39,C02,2,>65,1,47005,539598,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,2.127433251781725,0.149
