ANIO_REGIS,ENT_OCURR,MUN_OCURR,CAUSA_DEF,SEXO_ID,RANGO_EDAD,COUNT,POBLACION_MUN,TOTAL,ENT_NAME,MUN_NAME,LAT,LON,TASA_CRUDA,TASA_AJUSTADA
2000,19,2,C22,2,>65,1,299,2207,Nuevo Le�n,Agualeguas,26.2987120646621,-99.7030827780617,334.44816053511704,23.411
2000,19,5,C22,2,>65,1,614,9491,Nuevo Le�n,Anáhuac,27.3421539646917,-100.02535460276,162.86644951140065,11.401
2000,19,6,C22,1,>65,2,2607,145956,Nuevo Le�n,Apodaca,25.7922757582065,-100.187331046169,76.71653241273494,5.37
2000,19,9,C22,1,>65,1,1956,37738,Nuevo Le�n,Cadereyta Jiménez,25.5245905417226,-99.9141854589972,51.12474437627812,3.579
2000,19,12,C22,1,>65,1,404,7105,Nuevo Le�n,Ciénega de Flores,25.9774584564317,-100.185435517819,247.5247524752476,17.327
2000,19,16,C22,1,>65,1,178,1710,Nuevo Le�n,Doctor González,25.8492520068041,-99.8049799578336,561.7977528089888,39.326
2000,19,17,C22,2,>65,1,1405,20565,Nuevo Le�n,Galeana,24.7605089754386,-100.392287229131,71.17437722419929,4.982
2000,19,22,C22,1,>65,1,789,8357,Nuevo Le�n,General Terán,25.275873969293,-99.4130166042144,126.74271229404307,8.872
2000,19,22,C22,2,>65,1,836,8181,Nuevo Le�n,General Terán,25.275873969293,-99.4130166042144,119.61722488038276,8.373
2000,19,26,C22,2,>65,6,13326,313385,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,45.02476361999099,3.152
2000,19,26,C22,1,>65,9,11352,328424,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,79.28118393234672,5.55
2000,19,27,C22,2,>65,1,222,1411,Nuevo Le�n,Los Herreras,25.916079012439,-99.4142398304353,450.4504504504504,31.532
2000,19,31,C22,2,>65,1,1257,46561,Nuevo Le�n,Juárez,25.6140901423753,-100.121479853684,79.55449482895784,5.569
2000,19,33,C22,1,>65,5,2261,35403,Nuevo Le�n,Linares,24.8517705906785,-99.529219525043,221.14108801415304,15.48
2000,19,33,C22,2,>65,2,2452,35829,Nuevo Le�n,Linares,24.8517705906785,-99.529219525043,81.56606851549756,5.71
2000,19,38,C22,1,>65,1,1787,27484,Nuevo Le�n,Montemorelos,25.1263054213928,-99.8083805429705,55.95970900951316,3.917
2000,19,39,C22,1,>65,23,27087,521406,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,84.91158120131428,5.944
2000,19,39,C22,2,>65,27,37217,536485,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,72.54749173764677,5.078
2000,19,41,C22,1,>65,1,2949,13451,Nuevo Le�n,Pesquería,25.7367686606338,-99.9771347403415,33.909799932180405,2.374
2000,19,44,C22,2,>65,1,1147,16620,Nuevo Le�n,Sabinas Hidalgo,26.575102311386,-100.149288250141,87.1839581517001,6.103
