ANIO_REGIS,ENT_OCURR,MUN_OCURR,CAUSA_DEF,SEXO_ID,RANGO_EDAD,COUNT,POBLACION_MUN,TOTAL,ENT_NAME,MUN_NAME,LAT,LON,TASA_CRUDA,TASA_AJUSTADA
2000,19,15,C76,2,>65,1,167,1132,Nuevo Le�n,Doctor Coss,25.964091084265,-99.0308734113713,598.8023952095808,41.916
2000,19,19,C76,1,>65,1,2922,60683,Nuevo Le�n,San Pedro Garza García,25.6445974826594,-100.374757698228,34.223134839151264,2.396
2000,19,19,C76,2,>65,1,3884,68458,Nuevo Le�n,San Pedro Garza García,25.6445974826594,-100.374757698228,25.74665293511844,1.802
2000,19,26,C76,1,>65,1,11352,328424,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,8.809020436927414,0.617
2000,19,29,C76,2,>65,1,354,3480,Nuevo Le�n,Hualahuises,24.8837908654693,-99.6780960592105,282.4858757062147,19.774
2000,19,39,C76,1,>65,2,27087,521406,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,7.383615756636025,0.517
2000,19,39,C76,2,>65,4,37217,536485,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,10.747776553725448,0.752
2000,19,46,C76,1,>65,1,8389,257983,Nuevo Le�n,San Nicolás de los Garza,25.7360564326642,-100.270691442982,11.920371915603766,0.834
2001,19,9,C76,2,>65,1,2189,34739,Nuevo Le�n,Cadereyta Jiménez,25.5245905417226,-99.9141854589972,45.682960255824575,3.198
2001,19,14,C76,1,>65,1,1610,18833,Nuevo Le�n,Doctor Arroyo,23.8601083825303,-100.306266485606,62.11180124223603,4.348
2001,19,19,C76,2,>65,1,4103,68683,Nuevo Le�n,San Pedro Garza García,25.6445974826594,-100.374757698228,24.372410431391664,1.706
2001,19,29,C76,2,>65,1,369,3500,Nuevo Le�n,Hualahuises,24.8837908654693,-99.6780960592105,271.00271002710025,18.97
2001,19,38,C76,2,>65,1,2052,27593,Nuevo Le�n,Montemorelos,25.1263054213928,-99.8083805429705,48.732943469785575,3.411
2001,19,39,C76,2,>65,3,38848,537969,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,7.722405271828665,0.541
2001,19,46,C76,2,>65,1,11695,257830,Nuevo Le�n,San Nicolás de los Garza,25.7360564326642,-100.270691442982,8.550662676357417,0.599
2002,19,7,C76,1,>65,1,809,8295,Nuevo Le�n,Aramberri,24.2251177018871,-99.8865089274877,123.60939431396784,8.653
2002,19,14,C76,2,>65,1,1491,18041,Nuevo Le�n,Doctor Arroyo,23.8601083825303,-100.306266485606,67.0690811535882,4.695
2002,19,19,C76,2,>65,3,4336,68860,Nuevo Le�n,San Pedro Garza García,25.6445974826594,-100.374757698228,69.18819188191881,4.843
2002,19,26,C76,1,>65,1,12965,334975,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,7.7130736598534515,0.54
2002,19,38,C76,2,>65,1,2145,27832,Nuevo Le�n,Montemorelos,25.1263054213928,-99.8083805429705,46.62004662004662,3.263
2002,19,39,C76,1,>65,4,29732,523410,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,13.453518094981838,0.942
2002,19,40,C76,2,>65,1,106,558,Nuevo Le�n,Parás,26.5830424491648,-99.6015540523428,943.3962264150942,66.038
2002,19,46,C76,2,>65,2,12455,257581,Nuevo Le�n,San Nicolás de los Garza,25.7360564326642,-100.270691442982,16.057808109193093,1.124
2002,19,47,C76,1,>65,1,418,7852,Nuevo Le�n,Hidalgo,25.9994022598416,-100.453190116239,239.2344497607656,16.746
2003,19,9,C76,1,>65,1,2279,40361,Nuevo Le�n,Cadereyta Jiménez,25.5245905417226,-99.9141854589972,43.87889425186486,3.072
