ANIO_REGIS,ENT_OCURR,MUN_OCURR,CAUSA_DEF,SEXO_ID,RANGO_EDAD,COUNT,POBLACION_MUN,TOTAL,ENT_NAME,MUN_NAME,LAT,LON,TASA_CRUDA,TASA_AJUSTADA
2003,19,39,C96,2,>65,1,42005,539748,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,2.3806689679800024,0.167
2009,19,26,C96,1,>65,1,18097,344428,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,5.525777753218766,0.387
2013,19,39,C96,2,>65,1,55389,547362,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,1.8054126270559137,0.126
2017,19,6,C96,1,>65,1,7795,316383,Nuevo Le�n,Apodaca,25.7922757582065,-100.187331046169,12.82873636946761,0.898
2017,19,7,C96,1,>65,1,1273,8717,Nuevo Le�n,Aramberri,24.2251177018871,-99.8865089274877,78.55459544383346,5.499
2017,19,39,C96,1,>65,1,46624,540331,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,2.144818119423473,0.15
2018,19,19,C96,1,>65,1,6629,63977,Nuevo Le�n,San Pedro Garza García,25.6445974826594,-100.374757698228,15.08523155830442,1.056
2018,19,26,C96,1,>65,1,25843,356660,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,3.86951979259374,0.271
2018,19,39,C96,1,>65,1,48498,543459,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,2.0619406985855084,0.144
2019,19,6,C96,1,>65,1,8642,329744,Nuevo Le�n,Apodaca,25.7922757582065,-100.187331046169,11.571395510298542,0.81
2020,19,18,C96,2,>65,1,3290,149563,Nuevo Le�n,García,25.8090105604871,-100.659776922245,30.395136778115504,2.128
2020,19,31,C96,1,>65,1,4631,200652,Nuevo Le�n,Juárez,25.6140901423753,-100.121479853684,21.593608291945586,1.512
2011,19,39,C96,2,45_64,1,112882,542076,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,0.8858808313105722,0.168
2016,19,6,C96,1,45_64,1,46685,308896,Nuevo Le�n,Apodaca,25.7922757582065,-100.187331046169,2.142015636714148,0.407
2008,19,39,C96,2,25_44,0,161081,539831,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,0.0,0.0
2015,19,18,C96,1,25_44,0,45517,121378,Nuevo Le�n,García,25.8090105604871,-100.659776922245,0.0,0.0
2018,19,39,C96,1,25_44,1,160726,543459,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,0.6221768724412976,0.162
2019,19,39,C96,1,25_44,1,161518,547202,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,0.6191260416795651,0.161
2004,19,6,C96,1,15_24,1,31564,188165,Nuevo Le�n,Apodaca,25.7922757582065,-100.187331046169,3.168166265365606,0.539
2014,19,39,C96,2,05_14,1,80533,550367,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,1.2417269939031204,0.236
2019,19,39,C96,2,05_14,1,77169,567841,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,1.295857144708367,0.246
2020,19,39,C96,1,05_14,1,77704,551689,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,1.286935035519407,0.245
2005,19,39,C96,1,00_04,0,47323,523442,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,0.0,0.0
2007,19,39,C96,2,00_04,0,44355,539598,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,0.0,0.0
2012,19,39,C96,1,00_04,0,41802,526516,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,0.0,0.0
2015,19,26,C96,2,00_04,1,25000,341933,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,4.0,0.48
2015,19,39,C96,1,00_04,2,40035,535042,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,4.995628824778319,0.599
2016,19,39,C96,2,00_04,2,38129,556547,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,5.245351307403813,0.629
2018,19,39,C96,1,00_04,2,38185,543459,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,5.23765876653136,0.629
2020,19,46,C96,1,00_04,1,11875,233413,Nuevo Le�n,San Nicolás de los Garza,25.7360564326642,-100.270691442982,8.421052631578947,1.011
