ANIO_REGIS,ENT_OCURR,MUN_OCURR,CAUSA_DEF,SEXO_ID,RANGO_EDAD,COUNT,POBLACION_MUN,TOTAL,ENT_NAME,MUN_NAME,LAT,LON,TASA_CRUDA,TASA_AJUSTADA
2000,19,26,C38,2,>65,1,13326,313385,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,7.5041272699984995,0.525
2000,19,39,C38,1,>65,1,27087,521406,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,3.691807878318013,0.258
2000,19,39,C38,2,>65,1,37217,536485,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,2.686944138431362,0.188
2000,19,46,C38,1,>65,1,8389,257983,Nuevo Le�n,San Nicolás de los Garza,25.7360564326642,-100.270691442982,11.920371915603766,0.834
2001,19,39,C38,1,>65,1,28376,522470,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,3.5241048773611503,0.247
2001,19,46,C38,1,>65,1,8962,257826,Nuevo Le�n,San Nicolás de los Garza,25.7360564326642,-100.270691442982,11.15822361080116,0.781
2002,19,39,C38,2,>65,1,40563,539139,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,2.465300889973621,0.173
2004,19,39,C38,1,>65,1,31919,523669,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,3.1329302296437858,0.219
2004,19,39,C38,2,>65,3,43295,539861,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,6.929206605843631,0.485
2005,19,39,C38,1,>65,2,32928,523442,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,6.073858114674441,0.425
2005,19,46,C38,2,>65,1,14474,254577,Nuevo Le�n,San Nicolás de los Garza,25.7360564326642,-100.270691442982,6.90894016857814,0.484
2006,19,38,C38,2,>65,1,2432,28765,Nuevo Le�n,Montemorelos,25.1263054213928,-99.8083805429705,41.118421052631575,2.878
2006,19,39,C38,2,>65,1,45764,539666,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,2.185123678000175,0.153
2007,19,8,C38,2,>65,1,220,1887,Nuevo Le�n,Bustamante,26.5717111055557,-100.56179249003,454.5454545454545,31.818
2007,19,26,C38,1,>65,1,16645,342790,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,6.007810153199159,0.421
2008,19,31,C38,2,>65,2,2455,104308,Nuevo Le�n,Juárez,25.6140901423753,-100.121479853684,81.4663951120163,5.703
2008,19,38,C38,1,>65,1,2361,29333,Nuevo Le�n,Montemorelos,25.1263054213928,-99.8083805429705,42.35493434985175,2.965
2009,19,39,C38,1,>65,2,36793,522038,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,5.435816595548067,0.381
2010,19,39,C38,2,>65,1,50876,540585,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,1.9655633304505071,0.138
2010,19,44,C38,1,>65,1,1531,17702,Nuevo Le�n,Sabinas Hidalgo,26.575102311386,-100.149288250141,65.31678641410844,4.572
2011,19,26,C38,1,>65,1,19536,346445,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,5.118755118755119,0.358
2011,19,39,C38,1,>65,1,38702,523956,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,2.58384579608289,0.181
2011,19,39,C38,2,>65,1,52278,542076,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,1.9128505298595968,0.134
2011,19,46,C38,1,>65,1,14561,240855,Nuevo Le�n,San Nicolás de los Garza,25.7360564326642,-100.270691442982,6.86766018817389,0.481
2012,19,6,C38,1,>65,1,6052,271108,Nuevo Le�n,Apodaca,25.7922757582065,-100.187331046169,16.523463317911432,1.157
2012,19,26,C38,1,>65,1,20307,348199,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,4.924410301866351,0.345
2012,19,46,C38,2,>65,1,19330,243906,Nuevo Le�n,San Nicolás de los Garza,25.7360564326642,-100.270691442982,5.173305742369374,0.362
2012,19,46,C38,1,>65,1,15149,239588,Nuevo Le�n,San Nicolás de los Garza,25.7360564326642,-100.270691442982,6.601095781899796,0.462
2013,19,39,C38,1,>65,1,40950,529165,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,2.442002442002442,0.171
2013,19,39,C38,2,>65,1,55389,547362,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,1.8054126270559137,0.126
2014,19,26,C38,1,>65,1,21933,351499,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,4.55933980759586,0.319
2014,19,39,C38,1,>65,2,42171,532031,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,4.742595622584241,0.332
2015,19,31,C38,1,>65,1,3575,166924,Nuevo Le�n,Juárez,25.6140901423753,-100.121479853684,27.972027972027973,1.958
