ANIO_REGIS,ENT_OCURR,MUN_OCURR,CAUSA_DEF,SEXO_ID,RANGO_EDAD,COUNT,POBLACION_MUN,TOTAL,ENT_NAME,MUN_NAME,LAT,LON,TASA_CRUDA,TASA_AJUSTADA
2000,19,26,C74,1,>65,1,11352,328424,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,8.809020436927414,0.617
2003,19,39,C74,2,>65,1,42005,539748,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,2.3806689679800024,0.167
2005,19,39,C74,1,>65,1,32928,523442,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,3.0369290573372205,0.213
2006,19,26,C74,2,>65,1,18538,328900,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,5.394325169921244,0.378
2007,19,46,C74,1,>65,1,12351,248877,Nuevo Le�n,San Nicolás de los Garza,25.7360564326642,-100.270691442982,8.096510404015868,0.567
2010,19,39,C74,1,>65,2,37726,522396,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,5.3013836611355565,0.371
2011,19,19,C74,2,>65,1,6239,69268,Nuevo Le�n,San Pedro Garza García,25.6445974826594,-100.374757698228,16.02820964898221,1.122
2011,19,39,C74,1,>65,1,38702,523956,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,2.58384579608289,0.181
2012,19,46,C74,2,>65,1,19330,243906,Nuevo Le�n,San Nicolás de los Garza,25.7360564326642,-100.270691442982,5.173305742369374,0.362
2013,19,9,C74,1,>65,1,3170,48651,Nuevo Le�n,Cadereyta Jiménez,25.5245905417226,-99.9141854589972,31.54574132492114,2.208
2014,19,39,C74,1,>65,1,42171,532031,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,2.3712978112921204,0.166
2015,19,6,C74,2,>65,1,8948,295988,Nuevo Le�n,Apodaca,25.7922757582065,-100.187331046169,11.175681716584712,0.782
2016,19,39,C74,1,>65,0,44884,537787,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,0.0,0.0
2017,19,46,C74,1,>65,1,18510,234130,Nuevo Le�n,San Nicolás de los Garza,25.7360564326642,-100.270691442982,5.4024851431658565,0.378
2020,19,26,C74,2,>65,1,32897,350261,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,3.039790862388668,0.213
2020,19,26,C74,1,>65,1,28239,360152,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,3.5412018839194026,0.248
2002,19,49,C74,2,45_64,1,3314,18975,Nuevo Le�n,Santiago,25.3848971588258,-100.237322869556,30.175015087507543,5.733
2003,19,39,C74,1,45_64,1,84898,523729,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,1.1778840490942073,0.224
2006,19,39,C74,2,45_64,0,101066,539666,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,0.0,0.0
2014,19,26,C74,1,45_64,1,75129,351499,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,1.3310439377603855,0.253
2016,19,39,C74,1,45_64,2,115010,537787,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,1.7389792191983309,0.33
2018,19,6,C74,1,45_64,1,51621,323338,Nuevo Le�n,Apodaca,25.7922757582065,-100.187331046169,1.937196102361442,0.368
2018,19,26,C74,1,45_64,1,85074,356660,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,1.1754472576815478,0.223
2019,19,46,C74,1,45_64,1,66014,233210,Nuevo Le�n,San Nicolás de los Garza,25.7360564326642,-100.270691442982,1.514830187535977,0.288
2001,19,39,C74,2,25_44,1,162138,537969,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,0.6167585636926568,0.16
2003,19,39,C74,1,25_44,1,161366,523729,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,0.6197092324281447,0.161
2004,19,39,C74,2,25_44,1,162029,539861,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,0.6171734689469169,0.16
2007,19,39,C74,2,25_44,1,161303,539598,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,0.6199512718300342,0.161
2010,19,39,C74,1,25_44,1,158908,522396,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,0.6292949379515191,0.164
2010,19,39,C74,2,25_44,1,160522,540585,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,0.6229675683083938,0.162
2014,19,39,C74,1,25_44,1,159111,532031,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,0.6284920590028346,0.163
2015,19,39,C74,2,25_44,1,159146,553513,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,0.6283538386136001,0.163
2018,19,6,C74,2,25_44,1,111498,318280,Nuevo Le�n,Apodaca,25.7922757582065,-100.187331046169,0.8968770740282336,0.233
2018,19,18,C74,1,25_44,1,53751,140614,Nuevo Le�n,García,25.8090105604871,-100.659776922245,1.860430503618537,0.484
2018,19,46,C74,2,25_44,0,62029,239871,Nuevo Le�n,San Nicolás de los Garza,25.7360564326642,-100.270691442982,0.0,0.0
2018,19,48,C74,1,25_44,1,49111,158447,Nuevo Le�n,Santa Catarina,25.5746103082564,-100.483863372521,2.03620370181833,0.529
2019,19,26,C74,1,25_44,1,101299,358220,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,0.9871765762741982,0.257
2020,19,31,C74,2,25_44,1,71914,196212,Nuevo Le�n,Juárez,25.6140901423753,-100.121479853684,1.3905498234001723,0.362
2005,19,44,C74,1,15_24,1,2984,17235,Nuevo Le�n,Sabinas Hidalgo,26.575102311386,-100.149288250141,33.51206434316354,5.697
2010,19,39,C74,2,15_24,1,94208,540585,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,1.0614809782608696,0.18
2020,19,39,C74,1,15_24,1,94450,551689,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,1.0587612493382743,0.18
2000,19,39,C74,1,05_14,1,96184,521406,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,1.0396739582466938,0.198
2001,19,18,C74,2,05_14,1,7706,31293,Nuevo Le�n,García,25.8090105604871,-100.659776922245,12.976901116013495,2.466
2003,19,39,C74,1,05_14,1,93553,523729,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,1.0689128087821875,0.203
2004,19,39,C74,2,05_14,1,90115,539861,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,1.1096931698385395,0.211
2006,19,39,C74,1,05_14,1,90208,522810,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,1.1085491308974813,0.211
2008,19,39,C74,1,05_14,1,87497,521846,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,1.1428963278740984,0.217
2008,19,39,C74,2,05_14,1,85262,539831,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,1.172855433839225,0.223
