ANIO_REGIS,ENT_OCURR,MUN_OCURR,CAUSA_DEF,SEXO_ID,RANGO_EDAD,COUNT,POBLACION_MUN,TOTAL,ENT_NAME,MUN_NAME,LAT,LON,TASA_CRUDA,TASA_AJUSTADA
2000,19,26,C43,2,>65,1,13326,313385,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,7.5041272699984995,0.525
2000,19,37,C43,1,>65,1,182,2772,Nuevo Le�n,Mina,26.2855835676271,-100.786276737091,549.4505494505495,38.462
2000,19,39,C43,1,>65,2,27087,521406,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,7.383615756636025,0.517
2000,19,39,C43,2,>65,1,37217,536485,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,2.686944138431362,0.188
2001,19,17,C43,2,>65,1,1479,20548,Nuevo Le�n,Galeana,24.7605089754386,-100.392287229131,67.6132521974307,4.733
2001,19,21,C43,1,>65,1,2398,120802,Nuevo Le�n,General Escobedo,25.8219686500954,-100.355567771441,41.70141784820684,2.919
2001,19,32,C43,2,>65,1,230,2613,Nuevo Le�n,Lampazos de Naranjo,27.0508414094618,-100.418215929981,434.7826086956522,30.435
2001,19,39,C43,1,>65,2,28376,522470,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,7.048209754722301,0.493
2001,19,39,C43,2,>65,4,38848,537969,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,10.29654036243822,0.721
2001,19,46,C43,2,>65,1,11695,257830,Nuevo Le�n,San Nicolás de los Garza,25.7360564326642,-100.270691442982,8.550662676357417,0.599
2002,19,15,C43,1,>65,1,179,1135,Nuevo Le�n,Doctor Coss,25.964091084265,-99.0308734113713,558.659217877095,39.106
2002,19,19,C43,1,>65,1,3307,61036,Nuevo Le�n,San Pedro Garza García,25.6445974826594,-100.374757698228,30.23888720895071,2.117
2002,19,22,C43,2,>65,1,897,8071,Nuevo Le�n,General Terán,25.275873969293,-99.4130166042144,111.48272017837236,7.804
2002,19,39,C43,1,>65,2,29732,523410,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,6.726759047490919,0.471
2002,19,39,C43,2,>65,1,40563,539139,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,2.465300889973621,0.173
2003,19,14,C43,1,>65,1,1737,18651,Nuevo Le�n,Doctor Arroyo,23.8601083825303,-100.306266485606,57.57052389176742,4.03
2003,19,38,C43,1,>65,1,2029,28164,Nuevo Le�n,Montemorelos,25.1263054213928,-99.8083805429705,49.28536224741252,3.45
2003,19,39,C43,1,>65,4,30874,523729,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,12.955885210857032,0.907
2003,19,39,C43,2,>65,4,42005,539748,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,9.52267587192001,0.667
2003,19,46,C43,1,>65,2,10147,256291,Nuevo Le�n,San Nicolás de los Garza,25.7360564326642,-100.270691442982,19.71025918990835,1.38
2003,19,48,C43,2,>65,2,4296,121560,Nuevo Le�n,Santa Catarina,25.5746103082564,-100.483863372521,46.55493482309125,3.259
2004,19,39,C43,1,>65,1,31919,523669,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,3.1329302296437858,0.219
2004,19,39,C43,2,>65,3,43295,539861,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,6.929206605843631,0.485
2004,19,40,C43,1,>65,1,107,617,Nuevo Le�n,Parás,26.5830424491648,-99.6015540523428,934.5794392523364,65.421
2004,19,46,C43,1,>65,1,10695,254889,Nuevo Le�n,San Nicolás de los Garza,25.7360564326642,-100.270691442982,9.350163627863488,0.655
2005,19,14,C43,2,>65,1,1646,17876,Nuevo Le�n,Doctor Arroyo,23.8601083825303,-100.306266485606,60.75334143377885,4.253
2005,19,26,C43,1,>65,1,15188,341025,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,6.5841453779299455,0.461
2005,19,39,C43,1,>65,3,32928,523442,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,9.110787172011662,0.638
2005,19,39,C43,2,>65,3,44532,539771,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,6.736728644570197,0.472
2006,19,39,C43,2,>65,1,45764,539666,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,2.185123678000175,0.153
2006,19,46,C43,1,>65,1,11798,251128,Nuevo Le�n,San Nicolás de los Garza,25.7360564326642,-100.270691442982,8.476012883539582,0.593
2006,19,46,C43,2,>65,1,15138,253062,Nuevo Le�n,San Nicolás de los Garza,25.7360564326642,-100.270691442982,6.605892456070816,0.462
2006,19,49,C43,1,>65,1,1587,20344,Nuevo Le�n,Santiago,25.3848971588258,-100.237322869556,63.0119722747322,4.411
2007,19,4,C43,2,>65,1,1241,15308,Nuevo Le�n,Allende,25.3014341167351,-100.029518341809,80.58017727639,5.641
2007,19,39,C43,1,>65,6,34877,522061,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,17.203314505261346,1.204
2007,19,39,C43,2,>65,2,47005,539598,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,4.25486650356345,0.298
2007,19,46,C43,1,>65,1,12351,248877,Nuevo Le�n,San Nicolás de los Garza,25.7360564326642,-100.270691442982,8.096510404015868,0.567
2008,19,26,C43,1,>65,1,17371,343603,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,5.7567209717345,0.403
2008,19,26,C43,2,>65,1,20215,331436,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,4.946821667078902,0.346
