ANIO_REGIS,ENT_OCURR,MUN_OCURR,CAUSA_DEF,SEXO_ID,RANGO_EDAD,COUNT,POBLACION_MUN,TOTAL,ENT_NAME,MUN_NAME,LAT,LON,TASA_CRUDA,TASA_AJUSTADA
2000,19,26,C94,2,>65,1,13326,313385,Nuevo Le�n,Guadalupe,25.6726512413282,-100.205777812056,7.5041272699984995,0.525
2002,19,39,C94,1,>65,2,29732,523410,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,6.726759047490919,0.471
2006,19,39,C94,2,>65,1,45764,539666,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,2.185123678000175,0.153
2014,19,39,C94,2,>65,1,57088,550367,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,1.7516816143497758,0.123
2020,19,39,C94,2,>65,1,71143,573146,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,1.405619667430387,0.098
2001,19,39,C94,2,45_64,1,91098,537969,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,1.0977189400425915,0.209
2002,19,9,C94,2,45_64,1,5347,35573,Nuevo Le�n,Cadereyta Jiménez,25.5245905417226,-99.9141854589972,18.70207593042828,3.553
2003,19,39,C94,2,45_64,1,95160,539748,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,1.0508617065994117,0.2
2009,19,39,C94,1,45_64,1,97144,522038,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,1.0293996541217163,0.196
2014,19,21,C94,2,45_64,1,30471,204803,Nuevo Le�n,General Escobedo,25.8219686500954,-100.355567771441,3.281808933083916,0.624
2014,19,39,C94,1,45_64,1,109333,532031,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,0.9146369348687038,0.174
2001,19,47,C94,2,25_44,1,2294,7673,Nuevo Le�n,Hidalgo,25.9994022598416,-100.453190116239,43.59197907585005,11.334
2003,19,39,C94,1,25_44,1,161366,523729,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,0.6197092324281447,0.161
2014,19,39,C94,2,25_44,1,159421,550367,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,0.6272699330702981,0.163
2014,19,39,C94,1,15_24,1,98422,532031,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,1.0160330007518643,0.173
2018,19,39,C94,2,00_04,1,36589,563358,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,2.7330618491896472,0.328
2019,19,39,C94,1,00_04,1,37617,547202,Nuevo Le�n,Monterrey,25.644831944618,-100.31101511558,2.6583725443283623,0.319
